Wall time,Step,Value
1588896988.532327,0,0.9113546013832092
1588898009.811096,10,0.912350594997406
1588899570.426427,20,0.9133465886116028
1588901050.367256,30,0.9113546013832092
1588903289.746804,40,0.9113546013832092
1588905987.662011,50,0.9103585481643677
1588908483.445747,60,0.9143426418304443
1588911160.6,70,0.9143426418304443
1588913694.765935,80,0.912350594997406
1588915973.475867,90,0.9133465886116028
1588918539.226314,100,0.9113546013832092
1588921114.688576,110,0.9133465886116028
1588923391.856256,120,0.912350594997406
1588925652.837939,130,0.9103585481643677
1588928299.771115,140,0.912350594997406
1588930396.721474,150,0.912350594997406
1588932834.811662,160,0.9103585481643677
1588935093.45006,170,0.9103585481643677
1588937137.898121,180,0.9103585481643677
1588939824.88603,190,0.9103585481643677
1588942196.180509,200,0.912350594997406
1588944643.109712,210,0.9133465886116028
1588947025.913457,220,0.9143426418304443
1588949274.077802,230,0.9153386354446411
1588951955.488858,240,0.9103585481643677
1588954420.401741,250,0.9173306822776794
1588956789.358482,260,0.8834661245346069
1588959373.601103,270,0.912350594997406
1588961447.614982,280,0.9113546013832092
1588964021.920954,290,0.9113546013832092
1588966352.202137,300,0.9133465886116028
1588968922.539152,310,0.9103585481643677
1588971218.956109,320,0.9113546013832092
1588973405.911111,330,0.9143426418304443
1588976010.509971,340,0.9113546013832092
1588977885.100388,350,0.9133465886116028
1588980314.001373,360,0.9153386354446411
1588982918.192131,370,0.9113546013832092
1588985204.063167,380,0.9113546013832092
1588987488.60419,390,0.9133465886116028
1588989920.369249,400,0.9103585481643677
1588992283.370453,410,0.9103585481643677
1588994839.754675,420,0.9103585481643677
1588996927.783926,430,0.912350594997406
1588999311.840318,440,0.9113546013832092
1589002101.23531,450,0.9113546013832092
1589004584.555711,460,0.9103585481643677
1589006563.606924,470,0.9113546013832092
1589008544.614972,480,0.9153386354446411
1589010877.481386,490,0.9153386354446411
1589012653.410164,500,0.9143426418304443
1589014322.242611,510,0.9143426418304443
1589015924.169644,520,0.9153386354446411
1589017599.62101,530,0.912350594997406
1589019191.724675,540,0.9153386354446411
1589020353.01889,550,0.9143426418304443
1589021727.850824,560,0.9143426418304443
1589023200.407569,570,0.9133465886116028
1589024512.406447,580,0.9163346886634827
1589025629.425086,590,0.9143426418304443
