Wall time,Step,Value
1588542090.575373,0,0.9015256762504578
1588542651.542709,10,0.9012482762336731
1588543363.305613,20,0.0
1588544321.236397,30,0.5320388078689575
1588545093.395901,40,0.18446601927280426
1588546041.460535,50,0.7600554823875427
1588546859.399824,60,0.8443828225135803
1588547812.164085,70,0.33980581164360046
1588548727.321768,80,0.9065186977386475
1588549701.978984,90,0.8962551951408386
1588550463.693657,100,0.33314841985702515
1588551323.565312,110,0.9054091572761536
1588552208.619538,120,0.9076282978057861
1588552995.675395,130,0.9048543572425842
1588553883.065932,140,0.9045769572257996
1588554936.926231,150,0.9067960977554321
1588555843.502128,160,0.9084604978561401
1588556745.741029,170,0.9090152382850647
1588557717.023479,180,0.9051317572593689
1588558760.211064,190,0.8385575413703918
1588559602.934735,200,0.9056865572929382
1588560542.428692,210,0.9084604978561401
1588561373.125246,220,0.9092926383018494
1588562365.54243,230,0.9090152382850647
1588563388.137289,240,0.9004160761833191
1588564331.461192,250,0.9112343788146973
1588565262.737272,260,0.6809986233711243
1588566216.403352,270,0.909570038318634
1588567337.85514,280,0.8862690925598145
1588568301.767485,290,0.8890429735183716
1588569235.934976,300,0.8801664113998413
1588570198.849916,310,0.9009708762168884
1588571198.899489,320,0.47517338395118713
1588572119.731147,330,0.7966712713241577
1588572992.686107,340,0.8840499520301819
1588573890.766776,350,0.8723994493484497
1588574884.940255,360,0.45104020833969116
1588575776.792223,370,0.5877947211265564
1588576748.714907,380,0.7270457744598389
1588577636.71159,390,0.7442440986633301
1588578429.417191,400,0.6230235695838928
1588579309.586047,410,0.8943134546279907
1588580096.470635,420,0.6357836127281189
1588580769.335618,430,0.8471567034721375
1588581631.87711,440,0.8954229950904846
1588582350.170536,450,0.8124826550483704
1588583020.080155,460,0.7345353960990906
1588583657.988384,470,0.44355061650276184
1588584300.234862,480,0.5106796026229858
1588584878.076253,490,0.5106796026229858
1588585481.468767,500,0.4038834869861603
1588586149.183771,510,0.4235783517360687
1588586847.188512,520,0.7983356714248657
1588587503.361169,530,0.7583911418914795
1588588020.948557,540,0.61192786693573
1588588469.309251,550,0.4208044409751892
1588589036.335894,560,0.484049916267395
1588589561.823834,570,0.3930651843547821
1588590098.556445,580,0.38890430331230164
1588590628.767998,590,0.4238557517528534
