Wall time,Step,Value
1588542824.138554,0,0.9048543572425842
1588543361.624328,10,0.8882108330726624
1588544009.138934,20,0.08016643673181534
1588544945.082506,30,0.7722607254981995
1588545763.497919,40,0.8685159683227539
1588546610.454902,50,0.828294038772583
1588547540.848146,60,0.7201109528541565
1588548406.296495,70,0.842995822429657
1588549445.900963,80,0.6765603423118591
1588550371.006292,90,0.9056865572929382
1588551285.189109,100,0.8651872277259827
1588552091.559132,110,0.9098474383354187
1588552997.39519,120,0.7423023581504822
1588553837.134503,130,0.29015257954597473
1588554729.567394,140,0.2884882092475891
1588555723.223525,150,0.9045769572257996
1588556580.613098,160,0.9029126167297363
1588557535.804404,170,0.7592232823371887
1588558381.741821,180,0.5190013647079468
1588559220.67426,190,0.24105408787727356
1588560258.627226,200,0.8171983361244202
1588561268.543848,210,0.8185852766036987
1588562279.870917,220,0.5112344026565552
1588563054.891363,230,0.4696255326271057
1588564144.49192,240,0.8105409145355225
1588565080.880921,250,0.8343966603279114
1588565980.155879,260,0.350624144077301
1588566799.346323,270,0.5791955590248108
1588567611.490555,280,0.36282941699028015
1588568358.818964,290,0.19223301112651825
1588569138.935141,300,0.24022191762924194
1588570035.119002,310,0.3231622874736786
1588570838.092849,320,0.14452150464057922
1588571692.456767,330,0.3348127603530884
1588572461.582509,340,0.15090152621269226
1588573201.157503,350,0.29098474979400635
1588574046.059828,360,0.312343955039978
1588574791.857198,370,0.21026352047920227
1588575516.892512,380,0.27628293633461
1588576308.350725,390,0.20554785430431366
1588577021.844124,400,0.23051317036151886
1588577715.403311,410,0.28904300928115845
1588578427.582688,420,0.43384188413619995
1588579071.939974,430,0.2998613119125366
1588579635.648403,440,0.2635228931903839
1588580235.03983,450,0.3048543632030487
1588580811.653403,460,0.3001386821269989
1588581429.186817,470,0.2521497905254364
1588582042.164739,480,0.3156726658344269
1588582568.95774,490,0.2588072121143341
1588583026.33374,500,0.3883495032787323
1588583648.830159,510,0.2263522893190384
1588584081.784087,520,0.31400832533836365
1588584673.461927,530,0.2557559013366699
1588585483.804501,540,0.2521497905254364
1588586104.427315,550,0.27267682552337646
1588586873.179838,560,0.3079056739807129
1588587646.803107,570,0.30235782265663147
1588588561.557721,580,0.30152565240859985
1588589552.861646,590,0.30235782265663147
