Wall time,Step,Value
1588897139.754961,0,0.7497919797897339
1588898134.483828,10,0.8990291357040405
1588899381.902781,20,0.7828016877174377
1588900795.236101,30,0.65742027759552
1588902327.586429,40,0.8638002872467041
1588904022.153611,50,0.8088765740394592
1588906083.739288,60,0.8937586545944214
1588908091.917423,70,0.6221914291381836
1588909929.152939,80,0.8743411898612976
1588912183.207236,90,0.9115117788314819
1588914703.870786,100,0.9073508977890015
1588916721.588474,110,0.9081830978393555
1588919185.57029,120,0.9101248383522034
1588921670.865409,130,0.90873783826828
1588924321.7342,140,0.90873783826828
1588927215.889057,150,0.9090152382850647
1588929586.698455,160,0.9034674167633057
1588932342.484477,170,0.9084604978561401
1588935483.184271,180,0.9076282978057861
1588937884.639102,190,0.9070734977722168
1588940616.168035,200,0.9126213788986206
1588943332.461825,210,0.9123439788818359
1588945864.290596,220,0.9098474383354187
1588948839.709001,230,0.9126213788986206
1588951723.172586,240,0.8848820924758911
1588954278.588563,250,0.9015256762504578
1588956849.28971,260,0.90873783826828
1588959632.733586,270,0.8962551951408386
1588962054.940595,280,0.9079056978225708
1588964457.441792,290,0.9092926383018494
1588966745.808476,300,0.8998612761497498
1588969148.182149,310,0.8957003951072693
1588971862.97778,320,0.8984743356704712
1588974105.646236,330,0.9034674167633057
1588976426.414041,340,0.9101248383522034
1588978373.619113,350,0.910402238368988
1588980367.210497,360,0.910402238368988
1588982405.076153,370,0.910402238368988
1588984555.942502,380,0.9112343788146973
1588986504.835174,390,0.9112343788146973
1588988652.03642,400,0.9079056978225708
1588990489.011534,410,0.9090152382850647
1588992220.705534,420,0.9098474383354187
1588994107.127996,430,0.9123439788818359
1588995857.206055,440,0.9120665788650513
1588997617.889255,450,0.9115117788314819
1588999148.803899,460,0.9142857193946838
1589000900.198434,470,0.9153952598571777
1589002368.378142,480,0.9120665788650513
1589004113.406188,490,0.9117891788482666
1589005820.408096,500,0.9123439788818359
1589007419.022041,510,0.9128987789154053
1589009081.721737,520,0.9151179194450378
1589010637.583856,530,0.9101248383522034
1589012261.238425,540,0.9109569787979126
1589014063.067385,550,0.9126213788986206
1589015865.715025,560,0.9120665788650513
1589017968.756529,570,0.9067960977554321
1589019780.087055,580,0.9106796383857727
1589021441.632241,590,0.9112343788146973
