Wall time,Step,Value
1589143562.661839,0,0.8360610008239746
1589143985.898128,10,0.7830790281295776
1589144573.386124,20,0.9012482762336731
1589145276.167188,30,0.1312066614627838
1589146015.576147,40,0.13092926144599915
1589146701.045939,50,0.22940360009670258
1589147392.154001,60,0.9009708762168884
1589148197.615866,70,0.7958391308784485
1589148982.016079,80,0.8424410820007324
1589149815.347451,90,0.8582524061203003
1589150545.141287,100,0.9037448167800903
1589151294.935003,110,0.9092926383018494
1589152065.409412,120,0.886823832988739
1589152849.156846,130,0.8945908546447754
1589153576.820522,140,0.9084604978561401
1589154354.098662,150,0.9001386761665344
1589155090.739637,160,0.9009708762168884
1589155792.466963,170,0.8582524061203003
1589156694.538108,180,0.9015256762504578
1589157597.316003,190,0.8621359467506409
1589158446.627047,200,0.8452149629592896
1589159259.576831,210,0.9054091572761536
1589160096.438344,220,0.9042995572090149
1589160896.028568,230,0.9048543572425842
1589161878.216797,240,0.871289849281311
1589162699.855227,250,0.9076282978057861
1589163553.269076,260,0.7220526933670044
1589164369.326619,270,0.8460471630096436
1589165208.831878,280,0.8479889035224915
1589166132.901172,290,0.8743411898612976
1589167009.564903,300,0.886823832988739
1589167971.050205,310,0.9051317572593689
1589168760.174894,320,0.83550626039505
1589169744.101486,330,0.8640776872634888
1589170620.907181,340,0.9112343788146973
1589171455.586648,350,0.8793342709541321
1589172344.59266,360,0.858529806137085
1589173174.619027,370,0.9001386761665344
1589174063.587586,380,0.8854368925094604
1589174979.796298,390,0.6635228991508484
1589175912.610405,400,0.5350901484489441
1589176728.462897,410,0.7647711634635925
1589177542.403674,420,0.8280166387557983
1589178271.350544,430,0.8535367250442505
1589178965.787244,440,0.7847434282302856
1589179690.342616,450,0.9109569787979126
1589180292.256323,460,0.7156726717948914
1589181069.368927,470,0.7284327149391174
1589181766.119029,480,0.5206657648086548
1589182443.701436,490,0.8468793630599976
1589183189.035631,500,0.5353675484657288
1589183957.529329,510,0.7545076012611389
1589184628.28993,520,0.3988904356956482
1589185360.892943,530,0.3852981925010681
1589185997.781211,540,0.2552011013031006
1589186688.849083,550,0.8105409145355225
1589187273.533929,560,0.4044382870197296
1589187917.072927,570,0.634674072265625
1589188470.89739,580,0.4133148491382599
1589189079.749046,590,0.45020803809165955
