Wall time,Step,Value
1588440190.138304,0,0.9053910970687866
1588440456.86286,10,0.9048625826835632
1588440884.708906,20,0.7819767594337463
1588441331.428552,30,0.0
1588441774.165625,40,0.0
1588442278.793003,50,0.5100423097610474
1588442742.580926,60,0.0
1588443226.225561,70,0.1556553840637207
1588443685.940838,80,0.0
1588444171.596609,90,0.26294925808906555
1588444691.884048,100,0.36469343304634094
1588445192.3957,110,0.0
1588445665.546727,120,0.0
1588446140.893118,130,0.0
1588446617.07599,140,0.0
1588447099.430258,150,0.07399576902389526
1588447595.111686,160,0.2407505214214325
1588448087.488905,170,0.0
1588448583.169414,180,0.0
1588449081.094018,190,0.0
1588449605.063729,200,0.36707186698913574
1588450129.409464,210,0.0
1588450633.849201,220,0.0
1588451144.745756,230,0.0
1588451638.368885,240,0.0
1588452164.437296,250,0.26321354508399963
1588452665.025702,260,0.0
1588453165.819955,270,0.0
1588453672.68982,280,0.08086680620908737
1588454197.525821,290,0.1014799177646637
1588454709.281364,300,0.0
1588455201.362154,310,0.0
1588455705.666514,320,0.0
1588456203.48495,330,0.13054968416690826
1588456680.348835,340,0.0
1588457161.285829,350,0.0
1588457631.065251,360,0.0
1588458098.853759,370,0.0
1588458554.774479,380,0.0
1588459017.05776,390,0.23044396936893463
1588459492.537905,400,0.13345666229724884
1588459959.865159,410,0.155391126871109
1588460424.440453,420,0.11733615398406982
1588460892.108266,430,0.18525369465351105
1588461358.809808,440,0.29571881890296936
1588461827.103826,450,0.27457717061042786
1588462270.162181,460,0.4360465109348297
1588462721.862856,470,0.37103593349456787
1588463159.619837,480,0.24630020558834076
1588463592.353719,490,0.3628435432910919
1588464019.662867,500,0.30364692211151123
1588464463.813084,510,0.41834038496017456
1588464910.976178,520,0.43551796674728394
1588465309.331262,530,0.417283296585083
1588465739.091607,540,0.47013741731643677
1588466173.514893,550,0.521934449672699
1588466649.330643,560,0.6960887908935547
1588467123.467572,570,0.6072938442230225
1588467580.466768,580,0.5887949466705322
1588468011.484674,590,0.56791752576828
