Wall time,Step,Value
1588440184.480814,0,0.9053910970687866
1588440495.63504,10,0.9061839580535889
1588440933.732658,20,0.7975687384605408
1588441401.669129,30,0.0
1588441917.557511,40,0.0
1588442516.21102,50,0.579281210899353
1588443003.490825,60,0.14455603063106537
1588443759.82792,70,0.9059196710586548
1588444512.658432,80,0.8728858232498169
1588445243.32984,90,0.8919132947921753
1588445975.381074,100,0.834566593170166
1588446649.040768,110,0.8932346701622009
1588447321.285791,120,0.8929703831672668
1588447930.068554,130,0.8406448364257812
1588448613.160572,140,0.9109408259391785
1588449392.677123,150,0.8816067576408386
1588450065.51025,160,0.893498957157135
1588450740.990358,170,0.9082980751991272
1588451480.522281,180,0.9075052738189697
1588452156.206042,190,0.7161733508110046
1588452802.53642,200,0.8535940647125244
1588453517.717466,210,0.8839852213859558
1588454130.711332,220,0.6551268696784973
1588454783.175377,230,0.85491544008255
1588455529.58698,240,0.83800208568573
1588456219.747493,250,0.8113107681274414
1588456928.687756,260,0.853065550327301
1588457625.62914,270,0.8390591740608215
1588458376.220141,280,0.7954545617103577
1588459087.395936,290,0.851215660572052
1588459823.741196,300,0.8221458792686462
1588460502.591541,310,0.5650105476379395
1588461085.633271,320,0.8430232405662537
1588461803.480978,330,0.8258456587791443
1588462503.668663,340,0.7711416482925415
1588463109.225635,350,0.5478329658508301
1588463788.644772,360,0.8422304391860962
1588464524.153395,370,0.7795982956886292
1588465238.730709,380,0.7256870865821838
1588465899.981117,390,0.7600423097610474
1588466506.233288,400,0.5819239020347595
1588467182.122673,410,0.5163847804069519
1588467733.717391,420,0.5665962100028992
1588468360.707358,430,0.5584037899971008
1588469097.301666,440,0.6841965913772583
1588469711.128996,450,0.7809196710586548
1588470260.767313,460,0.5132135152816772
1588470847.352467,470,0.5787526369094849
1588471485.814562,480,0.5517970323562622
1588472019.138432,490,0.5317124724388123
1588472465.835379,500,0.4619450271129608
1588472912.648315,510,0.6323995590209961
1588473420.518518,520,0.6223573088645935
1588473941.880768,530,0.5248414278030396
1588474399.809475,540,0.5071353316307068
1588474892.030091,550,0.49418604373931885
1588475303.123842,560,0.5451902747154236
1588475788.796373,570,0.5066067576408386
1588476220.246213,580,0.48202958703041077
1588476690.931301,590,0.645348846912384
