Wall time,Step,Value
1588440191.100767,0,0.9088266491889954
1588440645.457586,10,0.01215644832700491
1588441308.59374,20,0.30338266491889954
1588442013.773238,30,0.9056553840637207
1588442681.965778,40,0.8734143972396851
1588443389.071109,50,0.9059196710586548
1588444109.132386,60,0.9038054943084717
1588444802.688437,70,0.9059196710586548
1588445478.321685,80,0.7706131339073181
1588446109.304499,90,0.9072409868240356
1588446863.897483,100,0.8607293963432312
1588447619.350712,110,0.7344080209732056
1588448297.279172,120,0.8609936833381653
1588448944.670556,130,0.4738371968269348
1588449584.868533,140,0.9059196710586548
1588450311.024828,150,0.7864693403244019
1588450922.591644,160,0.4006342589855194
1588451550.464785,170,0.6715116500854492
1588452081.56055,180,0.770348846912384
1588452649.240501,190,0.6271141767501831
1588453090.309617,200,0.5155919790267944
1588453557.803644,210,0.40195560455322266
1588453991.800171,220,0.5243129134178162
1588454504.780748,230,0.5433403849601746
1588454998.743595,240,0.5340909361839294
1588455613.044275,250,0.8776426911354065
1588456123.956116,260,0.5026426911354065
1588456528.376006,270,0.40195560455322266
1588456984.093037,280,0.6144291758537292
1588457408.547613,290,0.5478329658508301
1588457806.777284,300,0.5948731303215027
1588458241.77478,310,0.5052854418754578
1588458759.651602,320,0.6440274715423584
1588459250.825444,330,0.5541754961013794
1588459672.170368,340,0.3913847804069519
1588460201.97911,350,0.35015857219696045
1588460697.442391,360,0.42758986353874207
1588461196.065836,370,0.5850951671600342
1588461683.120106,380,0.3583509624004364
1588462114.504679,390,0.4410676658153534
1588462493.801159,400,0.41622620820999146
1588462917.645496,410,0.4270613193511963
1588463426.034131,420,0.4836152195930481
1588463879.589884,430,0.4674947261810303
1588464388.633922,440,0.489957720041275
1588464849.636165,450,0.5021141767501831
1588465380.984242,460,0.5383192300796509
1588465952.163861,470,0.5499471426010132
1588466510.654859,480,0.49603593349456787
1588467045.739307,490,0.5470401644706726
1588467563.153929,500,0.5568181872367859
1588468109.654286,510,0.5346194505691528
1588468656.75052,520,0.5338266491889954
1588469125.140658,530,0.5229915380477905
1588469598.358194,540,0.498150110244751
1588470110.124346,550,0.488107830286026
1588470549.367578,560,0.49656447768211365
1588471077.20666,570,0.5081923604011536
1588471539.187153,580,0.5129492878913879
1588472012.709309,590,0.5105708241462708
