Wall time,Step,Value
1588863445.671533,0,0.9067750573158264
1588863678.870219,10,0.9075880646705627
1588864144.765482,20,0.6723577380180359
1588864618.14318,30,0.16016259789466858
1588865227.549964,40,0.8243902325630188
1588865889.918369,50,0.8257452845573425
1588866471.486153,60,0.705962061882019
1588867155.167373,70,0.9035230278968811
1588867771.254637,80,0.8373983502388
1588868289.457486,90,0.8731707334518433
1588868875.517801,100,0.8962059617042542
1588869500.596736,110,0.9138211607933044
1588870156.069273,120,0.9108400940895081
1588870875.899366,130,0.913279116153717
1588871572.53248,140,0.9097561240196228
1588872108.134888,150,0.9084010720252991
1588872795.31298,160,0.9184281826019287
1588873531.237801,170,0.9116531014442444
1588874272.5217,180,0.9081301093101501
1588874921.111104,190,0.9051490426063538
1588875483.027571,200,0.8891599178314209
1588876138.431017,210,0.8823848366737366
1588876767.723985,220,0.7761517763137817
1588877413.129925,230,0.7953929305076599
1588878088.48159,240,0.8536585569381714
1588878747.964986,250,0.8718157410621643
1588879408.814072,260,0.8921409249305725
1588880105.92913,270,0.8897019028663635
1588880742.521457,280,0.8888888955116272
1588881392.898442,290,0.8292682766914368
1588882084.741204,300,0.8065040707588196
1588882829.282705,310,0.8021680116653442
1588883491.768211,320,0.9140921235084534
1588884135.463894,330,0.8010839819908142
1588884805.394131,340,0.8655826449394226
1588885504.668474,350,0.8262872695922852
1588886099.519651,360,0.9135501384735107
1588886865.157648,370,0.8967479467391968
1588887624.560945,380,0.8780487775802612
1588888293.169812,390,0.8872628808021545
1588888931.419238,400,0.5777778029441833
1588889634.28337,410,0.8260162472724915
1588890377.991165,420,0.8761517405509949
1588890970.759197,430,0.643360435962677
1588891729.181531,440,0.8682926893234253
1588892421.525893,450,0.7425474524497986
1588892976.623843,460,0.7918699383735657
1588893593.493603,470,0.5102980732917786
1588894300.206137,480,0.8241192698478699
1588894983.777391,490,0.8617886304855347
1588895583.082854,500,0.6235772371292114
1588896182.245069,510,0.6390243768692017
1588896777.175321,520,0.6013550162315369
1588897377.482659,530,0.7514905333518982
1588898035.324091,540,0.8769647479057312
1588898677.403012,550,0.7596206068992615
1588899303.700997,560,0.6555555462837219
1588899864.705168,570,0.5495935082435608
1588900505.187029,580,0.5989159941673279
1588901118.403407,590,0.6655826568603516
